location	address	adname	cityname	id	importance	name	pname	tel	type	typecode	经	纬	places_code	places	keywords
126.619828,45.771442	中央大街69号B1层607、F608	道里区	哈尔滨市	B01C319HCZ	[]	H&M(金安国际购物广场)	黑龙江省	0451-84698621;0451-84698256	购物服务;服装鞋帽皮具店;品牌服装店	061101	126.619828	45.771442	230000	黑龙江省	H&M
125.093850,46.594698	东风路15-5号万达百货1层1078-1080	萨尔图区	大庆市	B01CB0NT8N	[]	H&M(东风新村万达广场店)	黑龙江省	0459-6079808	购物服务;服装鞋帽皮具店;品牌服装店	061101	125.093850	46.594698	230000	黑龙江省	H&M
126.608851,45.721127	学府路1-1号凯德广场F1层	南岗区	哈尔滨市	B01C31CPU0	[]	H&M(凯德广场)	黑龙江省	0451-51645201	购物服务;服装鞋帽皮具店;品牌服装店	061101	126.608851	45.721127	230000	黑龙江省	H&M
126.588695,45.700572	中兴大街168号哈西万达百货1层	南岗区	哈尔滨市	B01C31DCMU	[]	H&M(万达广场)	黑龙江省	0451-86627606	购物服务;服装鞋帽皮具店;品牌服装店	061101	126.588695	45.700572	230000	黑龙江省	H&M
109.815122,40.657524	钢铁大街96号维多利商厦F1层	昆都仑区	包头市	B0FFFA63MH	[]	H&M(维多利商厦)	内蒙古自治区	0472-2372007	购物服务;服装鞋帽皮具店;品牌服装店	061101	109.815122	40.657524	150000	内蒙古自治区	H&M
115.849327,28.692888	会展路999号万达百货1层	青山湖区	南昌市	B03170U3PF	[]	H&M(红谷滩万达广场店)	江西省	0791-83819761	购物服务;服装鞋帽皮具店;品牌服装店	061101	115.849327	28.692888	360000	江西省	H&M
115.939620,28.672921	北京东路398号恒茂梦时代广场1F层	青山湖区	南昌市	B0FFFGX0SA	[]	H&M(恒茂梦时代广场)	江西省	0791-88366639	购物服务;服装鞋帽皮具店;品牌服装店	061101	115.939620	28.672921	360000	江西省	H&M
118.780038,32.042559	汉中路8号金轮新天地F1层A-101	鼓楼区	南京市	B00190BMGB	[]	H&M(金轮新天地)	江苏省	025-84773100	购物服务;服装鞋帽皮具店;品牌服装店	061101	118.780038	32.042559	320000	江苏省	H&M
118.784464,32.043048	中山路18号德基广场1期B1层B127	玄武区	南京市	B001917AN0	[]	H&M(德基广场1期)	江苏省	025-84764670	购物服务;服装鞋帽皮具店;品牌服装店	061101	118.784464	32.043048	320000	江苏省	H&M
120.718574,31.297419	西华林街88号邻瑞广场1F层F103	吴中区	苏州市	B0FFF6X8SC	[]	H&M(邻瑞广场)	江苏省	0512-67627060	购物服务;服装鞋帽皮具店;品牌服装店	061101	120.718574	31.297419	320000	江苏省	H&M
118.785674,32.023461	建康路1号鹏欣·水游城F1层138	秦淮区	南京市	B0FFGPEK2N	[]	H&M(水游城店)	江苏省	025-52233999;025-82233918	购物服务;服装鞋帽皮具店;品牌服装店	061101	118.785674	32.023461	320000	江苏省	H&M
120.714548,31.317490	旺墩路269号圆融时代广场2层2070-2090	吴中区	苏州市	B0FFF3V5L1	[]	H&M(圆融购物中心钟园路)	江苏省	0512-62960515	购物服务;服装鞋帽皮具店;品牌服装店	061101	120.714548	31.317490	320000	江苏省	H&M
118.767301,32.009327	长虹路222号虹悦城1层	雨花台区	南京市	B0019168R9	[]	H&M(虹悦城店)	江苏省	025-52275505	购物服务;服装鞋帽皮具店;品牌服装店	061101	118.767301	32.009327	320000	江苏省	H&M
120.656895,31.316798	现代大道1699号苏州市工业园区印象城购物中心1F层1047	吴中区	苏州市	B02001BA7I	[]	H&M(苏州市工业园区印象城购物中心)	江苏省	0512-69563808;0512-62802222	购物服务;服装鞋帽皮具店;品牌服装店	061101	120.656895	31.316798	320000	江苏省	H&M
120.302918,31.575663	人民中路111号苏宁广场北塔1F层	梁溪区	无锡市	B0FFFFRU3J	[]	H&M(苏宁广场店)	江苏省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	120.302918	31.575663	320000	江苏省	H&M
118.865807,32.038505	中山门大街301号森林摩尔商业街区F2层	玄武区	南京市	B0FFFA2PTO	[]	H&M(森林摩尔商业街区)	江苏省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	118.865807	32.038505	320000	江苏省	H&M
117.246156,34.252512	和平大道58号徐州万达广场1层1B单元	云龙区	徐州市	B0FFF65MFQ	[]	H&M(徐州万达广场店)	江苏省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	117.246156	34.252512	320000	江苏省	H&M
119.942403,31.727478	湖塘武宜中路188号吾悦广场1楼	武进区	常州市	B02070V9WB	[]	H&M(新城吾悦广场店)	江苏省	0519-88065898	购物服务;服装鞋帽皮具店;品牌服装店	061101	119.942403	31.727478	320000	江苏省	H&M
120.893951,31.969186	桃园路12号中南城购物中心F1层	崇川区	南通市	B02010WSWN	[]	H&M(中南城购物中心)	江苏省	0513-55019050	购物服务;服装鞋帽皮具店;品牌服装店	061101	120.893951	31.969186	320000	江苏省	H&M
120.303600,31.488738	立信大道168号海岸城购物中心1、2层	滨湖区	无锡市	B0FFF9KP9I	[]	H&M(海岸城)	江苏省	0510-85171193	购物服务;服装鞋帽皮具店;品牌服装店	061101	120.303600	31.488738	320000	江苏省	H&M
119.397704,32.380344	邗江中路358号三盛国际广场F1层	邗江区	扬州市	B0FFFDQB70	[]	H&M(三盛国际广场)	江苏省	0514-87112001	购物服务;服装鞋帽皮具店;品牌服装店	061101	119.397704	32.380344	320000	江苏省	H&M
119.849797,31.363857	东虹路550号万达百货1层	宜兴市	无锡市	B0FFHC9T3C	[]	H&M(万达广场店)	江苏省	0510-87660655;0510-87660231	购物服务;服装鞋帽皮具店;品牌服装店	061101	119.849797	31.363857	320000	江苏省	H&M
120.299897,31.674424	吴韵路321号万达广场1楼	惠山区	无锡市	B01FE1CM6E	[]	H&M(惠山万达店)	江苏省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	120.299897	31.674424	320000	江苏省	H&M
120.607306,31.361062	人民路4555号繁花中心F1层	相城区	苏州市	B0FFFWFRLX	[]	H&M(繁花中心)	江苏省	0512-65155129	购物服务;服装鞋帽皮具店;品牌服装店	061101	120.607306	31.361062	320000	江苏省	H&M
119.953570,31.775597	莱蒙都会商业街4号	钟楼区	常州市	B02070TJ54	[]	H&M(百货大楼店)	江苏省	0519-86812919	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	119.953570	31.775597	320000	江苏省	H&M
119.184612,34.599119	通灌北路58号苏宁广场1楼	海州区	连云港市	B0FFFDUM74	[]	H&M(苏宁广场店)	江苏省	0518-85526633	购物服务;服装鞋帽皮具店;品牌服装店	061101	119.184612	34.599119	320000	江苏省	H&M
120.179449,33.321650	解放南路278号盐城中南城购物中心F1层	盐都区	盐城市	B0FFFDL352	[]	H&M(盐城中南城购物中心)	江苏省	0515-89962388	购物服务;服装鞋帽皮具店;品牌服装店	061101	120.179449	33.321650	320000	江苏省	H&M
125.323451,43.891684	人民大街1881号长春百货大楼F1层	朝阳区	长春市	B01AF0ZQLR	[]	H&M(长春百货大楼店)	吉林省	0431-88925256	购物服务;服装鞋帽皮具店;品牌服装店	061101	125.323451	43.891684	220000	吉林省	H&M
125.295837,43.867576	红旗街616号万达广场万达百货1层108-109	朝阳区	长春市	B01AF13W67	[]	H&M(红旗万达店)	吉林省	0431-81952280	购物服务;服装鞋帽皮具店;品牌服装店	061101	125.295837	43.867576	220000	吉林省	H&M
123.468663,41.802748	小东路10号沈阳大悦城C馆1F层C126	大东区	沈阳市	B001816E8X	[]	H&M(沈阳大悦城C馆)	辽宁省	024-84310718	购物服务;服装鞋帽皮具店;品牌服装店	061101	123.468663	41.802748	210000	辽宁省	H&M
121.588543,38.897005	高尔基路695号凯德和平广场F1层L1-79-83	沙河口区	大连市	B0FFFVR6OM	[]	H&M(凯德和平广场)	辽宁省	0411-39715188	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.588543	38.897005	210000	辽宁省	H&M
123.402389,41.794787	太原北街80号兴隆一百2F层	和平区	沈阳市	B0FFG2WEHT	[]	H&M(兴隆一百)	辽宁省	024-83836801	购物服务;服装鞋帽皮具店;品牌服装店	061101	123.402389	41.794787	210000	辽宁省	H&M
121.586728,38.913604	西安路139号天兴罗斯福1F层	沙河口区	大连市	B0FFG0RQLH	[]	H&M(天兴罗斯福)	辽宁省	0411-84522589	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.586728	38.913604	210000	辽宁省	H&M
123.379686,41.813848	北一中路1号万达广场万达百货1层	铁西区	沈阳市	B00181F973	[]	H&M(万达广场)	辽宁省	024-31223477	购物服务;服装鞋帽皮具店;品牌服装店	061101	123.379686	41.813848	210000	辽宁省	H&M
122.985950,41.110645	火车站南乐都汇1层	铁东区	鞍山市	B0FFGRKE5M	[]	H&M(乐都汇购物中心店)	辽宁省	0412-8770051	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	122.985950	41.110645	210000	辽宁省	H&M
121.778801,39.049786	经济开发区金马路189号安盛购物广场(金马路店)1层	金州区	大连市	B0FFG3YLI7	[]	H&M(开发区店)	辽宁省	0411-39265370	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.778801	39.049786	210000	辽宁省	H&M
123.376972,41.807972	北二中路6号星摩尔沈阳购物广场1F层E102	铁西区	沈阳市	B0FFFFNKE7	[]	H&M(星摩尔沈阳购物广场)	辽宁省	024-31085828;024-31085766	购物服务;服装鞋帽皮具店;品牌服装店	061101	123.376972	41.807972	210000	辽宁省	H&M
123.434056,41.777044	青年大街288号万象城F2层	和平区	沈阳市	B0FFG2P2CD	[]	H&M(万象城)	辽宁省	024-31255360	购物服务;服装鞋帽皮具店;品牌服装店	061101	123.434056	41.777044	210000	辽宁省	H&M
121.587555,38.990819	山东路235号亿合城购物中心	甘井子区	大连市	B0FFFQ2MW1	[]	H&M(亿合城购物中心店)	辽宁省	0411-39045881	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.587555	38.990819	210000	辽宁省	H&M
123.901491,41.865689	浑河南路中段56号万达广场F1层	新抚区	抚顺市	B019D0OVAL	[]	H&M(万达广场)	辽宁省	024-53955101	购物服务;服装鞋帽皮具店;品牌服装店	061101	123.901491	41.865689	210000	辽宁省	H&M
120.393644,36.059356	澳门路86号百丽广场1层	市南区	青岛市	B021409XCY	[]	H&M(百丽广场店)	山东省	0532-68853141	购物服务;服装鞋帽皮具店;品牌服装店	061101	120.393644	36.059356	370000	山东省	H&M
120.448317,36.109436	同安路880号证大大拇指广场B区1层	崂山区	青岛市	B021412A94	[]	H&M(大拇指广场店)	山东省	0532-67786939	购物服务;服装鞋帽皮具店;品牌服装店	061101	120.448317	36.109436	370000	山东省	H&M
117.031040,36.665242	泉城路26号世茂国际广场东座F1层E149	历下区	济南市	B0FFGPML6B	[]	H&M(世茂店)	山东省	0531-55716702	购物服务;服装鞋帽皮具店;品牌服装店	061101	117.031040	36.665242	370000	山东省	H&M
120.433955,36.166575	巨峰路178号万达广场万达百货1层	李沧区	青岛市	B0214137ID	[]	H&M(万达广场)	山东省	0532-67706006	购物服务;服装鞋帽皮具店;品牌服装店	061101	120.433955	36.166575	370000	山东省	H&M
116.978027,36.649603	经十路22799号银座中心和谐广场(经十路口)	槐荫区	济南市	B0FFFYR16W	[]	H&M(和谐广场店)	山东省	0531-81619510	购物服务;专卖店;专营店	061200	116.978027	36.649603	370000	山东省	H&M
116.982472,36.612671	二环南路与阳光新路交汇处中海·环宇城F1层L116-L117	市中区	济南市	B0FFF6BMDR	[]	H&M(中海·环宇城)	山东省	0531-55714900	购物服务;服装鞋帽皮具店;品牌服装店	061101	116.982472	36.612671	370000	山东省	H&M
118.034892,36.849095	鲁泰大道9号名尚银泰城F1层	张店区	淄博市	B0FFFS6AEA	[]	H&M(名尚银泰城)	山东省	0533-7992612	购物服务;服装鞋帽皮具店;品牌服装店	061101	118.034892	36.849095	370000	山东省	H&M
117.001830,36.593635	西二环南路2688号领秀城贵和购物中心	市中区	济南市	B0FFFPLLGQ	[]	H&M(领秀城贵和购物中心店)	山东省	0531-55686580	购物服务;服装鞋帽皮具店;品牌服装店	061101	117.001830	36.593635	370000	山东省	H&M
116.603403,35.407974	太白东路55号万达广场F1层	任城区	济宁市	B0FFFDJ8Z7	[]	H&M(万达广场店)	山东省	0537-5128391	购物服务;服装鞋帽皮具店;品牌服装店	061101	116.603403	35.407974	370000	山东省	H&M
118.328080,35.065739	解放路158号和谐广场1F层	兰山区	临沂市	B021B0YW88	[]	H&M(和谐广场)	山东省	0539-7579900	购物服务;服装鞋帽皮具店;品牌服装店	061101	118.328080	35.065739	370000	山东省	H&M
119.111169,36.710788	东风东街360号泰华城假日广场1F层	奎文区	潍坊市	B0FFFDTCLX	[]	H&M(泰华城假日广场)	山东省	0536-2081260	购物服务;服装鞋帽皮具店;品牌服装店	061101	119.111169	36.710788	370000	山东省	H&M
117.195643,39.120233	南京路128号乐宾百货1-2层(滨江道口)	和平区	天津市	B00160F26B	[]	H&M(乐宾百货店)	天津市	022-27168308	购物服务;服装鞋帽皮具店;品牌服装店	061101	117.195643	39.120233	120000	天津市	H&M
117.706768,39.024601	第二大街56号泰达MSD-A区绿游天地购物中心	滨海新区	天津市	B0FFFFZALE	[]	H&M(绿游天地店)	天津市	022-59993257	购物服务;服装鞋帽皮具店;品牌服装店	061101	117.706768	39.024601	120000	天津市	H&M
117.220843,39.138342	新开路71号未来广场购物中心1层	河东区	天津市	B0FFF3J9O5	[]	H&M(未来广场购物中心店)	天津市	022-58525600	购物服务;服装鞋帽皮具店;品牌服装店	061101	117.220843	39.138342	120000	天津市	H&M
117.170214,39.148079	大丰路12-24号鹏欣·水游城A座F1层	红桥区	天津市	B001616P7U	[]	H&M(鹏欣·水游城A座)	天津市	022-58301620	购物服务;服装鞋帽皮具店;品牌服装店	061101	117.170214	39.148079	120000	天津市	H&M
117.201529,39.127673	张自忠路160号恒隆广场2层2031-2033	和平区	天津市	B0FFFQ2KGJ	[]	H&M(恒隆广场店)	天津市	022-59955211	购物服务;服装鞋帽皮具店;品牌服装店	061101	117.201529	39.127673	120000	天津市	H&M
117.215505,39.089818	乐园道9号银河国际购物中心2层	河西区	天津市	B00161AQVZ	[]	H&M(银河国际购物中心)	天津市	022-59586800	购物服务;服装鞋帽皮具店;品牌服装店	061101	117.215505	39.089818	120000	天津市	H&M
117.218627,39.025681	友谊南路111号AEONMALL1层124	西青区	天津市	B0FFF4N8XL	[]	H&M(AEONMALL)	天津市	022-58710799	购物服务;服装鞋帽皮具店;品牌服装店	061101	117.218627	39.025681	120000	天津市	H&M
117.254634,39.124144	津滨大道53号河东万达广场综合楼1-2层	河东区	天津市	B0FFF4N718	[]	H&M(万达广场)	天津市	022-58032969	购物服务;服装鞋帽皮具店;品牌服装店	061101	117.254634	39.124144	120000	天津市	H&M
117.180457,39.134813	南门外大街2-6号天津大悦城北区1F层1F-21	南开区	天津市	B0FFF3KH9B	[]	H&M服装店	天津市	022-58100866	购物服务;服装鞋帽皮具店;品牌服装店	061101	117.180457	39.134813	120000	天津市	H&M
108.921071,34.235909	二环南路西段155号太白印象城1层L1-13	碑林区	西安市	B001D0WBZP	[]	H&M(太白印象城店)	陕西省	029-89187508	购物服务;服装鞋帽皮具店;品牌服装店	061101	108.921071	34.235909	610000	陕西省	H&M
108.972606,34.315966	太华北路369号大明宫万达广场F1层	未央区	西安市	B0FFF64VGM	[]	H&M(万达广场)	陕西省	029-86115402	购物服务;服装鞋帽皮具店;品牌服装店	061101	108.972606	34.315966	610000	陕西省	H&M
108.961437,34.243433	雁塔北路8号万达广场1层19万达百货	碑林区	西安市	B001D14B0T	[]	H&M(万达广场)	陕西省	029-85425238	购物服务;服装鞋帽皮具店;品牌服装店	061101	108.961437	34.243433	610000	陕西省	H&M
108.947341,34.256759	南大街39号8号楼世纪金花美伊8号商场(近钟楼饭店)	碑林区	西安市	B0FFFVO02R	[]	H&M(世纪金花美伊店)	陕西省	029-87371875	购物服务;服装鞋帽皮具店;品牌服装店	061101	108.947341	34.256759	610000	陕西省	H&M
108.908398,34.245063	劳动南路118号西市城F2层6格118号	莲湖区	西安市	B0FFG2P2CE	[]	H&M(西市城)	陕西省	029-89348133	购物服务;服装鞋帽皮具店;品牌服装店	061101	108.908398	34.245063	610000	陕西省	H&M
108.964092,34.268805	解放路111号民乐园万达广场1-2层	新城区	西安市	B0FFF9L01A	[]	H&M(万达广场)	陕西省	029-87390412	购物服务;服装鞋帽皮具店;品牌服装店	061101	108.964092	34.268805	610000	陕西省	H&M
108.947387,34.226409	长安中路65号金莎国际购物广场F1层	雁塔区	西安市	B0FFFDCCBB	[]	H&M(金莎店)	陕西省	029-89640455	购物服务;服装鞋帽皮具店;品牌服装店	061101	108.947387	34.226409	610000	陕西省	H&M
104.076393,30.655101	春熙路西段4-6号	锦江区	成都市	B001C8OQLP	[]	H&M(春熙路店)	四川省	028-62561086	购物服务;服装鞋帽皮具店;品牌服装店	061101	104.076393	30.655101	510000	四川省	H&M
104.068011,30.631057	人民南路4段3号来福士B1层	武侯区	成都市	B001C8WX62	[]	H&M(来福士)	四川省	028-65112622	购物服务;服装鞋帽皮具店;品牌服装店	061101	104.068011	30.631057	510000	四川省	H&M
104.062735,30.602416	盛和一路99号凯丹广场F1层	武侯区	成都市	B0FFF9VJ9W	[]	H&M(凯丹广场店)	四川省	028-65978970	购物服务;服装鞋帽皮具店;品牌服装店	061101	104.062735	30.602416	510000	四川省	H&M
104.082767,30.655210	红星路三段国际金融中心B1-B2层	锦江区	成都市	B0FFFW51RW	[]	H&M(IFS国金中心店)	四川省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	104.082767	30.655210	510000	四川省	H&M
